x,y,h
-1,-1,-1
-1,-0.99,-1
-1,-0.98,-1
-1,-0.97,-1
-1,-0.96,-1
-1,-0.95,-1
-1,-0.94,-1
-1,-0.93,-1
-1,-0.92,-1
-1,-0.91,-1
-1,-0.9,-1
-1,-0.89,-1
-1,-0.88,-1
-1,-0.87,-1
-1,-0.86,-1
-1,-0.85,-1
-1,-0.84,-1
-1,-0.83,-1
-1,-0.82,-1
-1,-0.81,-1
-1,-0.8,-1
-1,-0.79,-1
-1,-0.78,-1
-1,-0.77,-1
-1,-0.76,-1
-1,-0.75,-1
-1,-0.74,-1
-1,-0.73,-1
-1,-0.72,-1
-1,-0.71,-1
-1,-0.7,-1
-1,-0.69,-1
-1,-0.68,-1
-1,-0.67,-1
-1,-0.66,-1
-1,-0.65,-1
-1,-0.64,-1
-1,-0.63,-1
-1,-0.62,-1
-1,-0.61,-1
-1,-0.6,-1
-1,-0.59,-1
-1,-0.58,-1
-1,-0.57,-1
-1,-0.56,-1
-1,-0.55,-1
-1,-0.54,-1
-1,-0.53,-1
-1,-0.52,-1
-1,-0.51,-1
-1,-0.5,-1
-1,-0.49,-1
-1,-0.48,-1
-1,-0.47,-1
-1,-0.46,-1
-1,-0.45,-1
-1,-0.44,-1
-1,-0.43,-1
-1,-0.42,-1
-1,-0.41,-1
-1,-0.4,-1
-1,-0.39,-1
-1,-0.38,-1
-1,-0.37,-1
-1,-0.36,-1
-1,-0.35,-1
-1,-0.34,-1
-1,-0.33,-1
-1,-0.32,-1
-1,-0.31,-1
-1,-0.3,-1
-1,-0.29,-1
-1,-0.28,-1
-1,-0.27,-1
-1,-0.26,-1
-1,-0.25,-1
-1,-0.24,-1
-1,-0.23,-1
-1,-0.22,-1
-1,-0.21,-1
-1,-0.2,-1
-1,-0.19,-1
-1,-0.18,-1
-1,-0.17,-1
-1,-0.16,-1
-1,-0.15,-1
-1,-0.14,-1
-1,-0.13,-1
-1,-0.12,-1
-1,-0.11,-1
-1,-0.1,-1
-1,-0.09,-1
-1,-0.08,-1
-1,-0.07,-1
-1,-0.06,-1
-1,-0.05,-1
-1,-0.04,-1
-1,-0.03,-1
-1,-0.02,-1
-1,-0.01,-1
-1,0,1
-1,0.01,1
-1,0.02,1
-1,0.03,1
-1,0.04,1
-1,0.05,1
-1,0.06,1
-1,0.07,1
-1,0.08,1
-1,0.09,1
-1,0.1,1
-1,0.11,1
-1,0.12,1
-1,0.13,1
-1,0.14,1
-1,0.15,1
-1,0.16,1
-1,0.17,1
-1,0.18,1
-1,0.19,1
-1,0.2,1
-1,0.21,1
-1,0.22,1
-1,0.23,1
-1,0.24,1
-1,0.25,1
-1,0.26,1
-1,0.27,1
-1,0.28,1
-1,0.29,1
-1,0.3,1
-1,0.31,1
-1,0.32,1
-1,0.33,1
-1,0.34,1
-1,0.35,1
-1,0.36,1
-1,0.37,1
-1,0.38,1
-1,0.39,1
-1,0.4,1
-1,0.41,1
-1,0.42,1
-1,0.43,1
-1,0.44,1
-1,0.45,1
-1,0.46,1
-1,0.47,1
-1,0.48,1
-1,0.49,1
-1,0.5,1
-1,0.51,1
-1,0.52,1
-1,0.53,1
-1,0.54,1
-1,0.55,1
-1,0.56,1
-1,0.57,1
-1,0.58,1
-1,0.59,1
-1,0.6,1
-1,0.61,1
-1,0.62,1
-1,0.63,1
-1,0.64,1
-1,0.65,1
-1,0.66,1
-1,0.67,1
-1,0.68,1
-1,0.69,1
-1,0.7,1
-1,0.71,1
-1,0.72,1
-1,0.73,1
-1,0.74,1
-1,0.75,1
-1,0.76,1
-1,0.77,1
-1,0.78,1
-1,0.79,1
-1,0.8,1
-1,0.81,1
-1,0.82,1
-1,0.83,1
-1,0.84,1
-1,0.85,1
-1,0.86,1
-1,0.87,1
-1,0.88,1
-1,0.89,1
-1,0.9,1
-1,0.91,1
-1,0.92,1
-1,0.93,1
-1,0.94,1
-1,0.95,1
-1,0.96,1
-1,0.97,1
-1,0.98,1
-1,0.99,1
-1,1,1
-0.99,-1,-1
-0.99,-0.99,-1
-0.99,-0.98,-1
-0.99,-0.97,-1
-0.99,-0.96,-1
-0.99,-0.95,-1
-0.99,-0.94,-1
-0.99,-0.93,-1
-0.99,-0.92,-1
-0.99,-0.91,-1
-0.99,-0.9,-1
-0.99,-0.89,-1
-0.99,-0.88,-1
-0.99,-0.87,-1
-0.99,-0.86,-1
-0.99,-0.85,-1
-0.99,-0.84,-1
-0.99,-0.83,-1
-0.99,-0.82,-1
-0.99,-0.81,-1
-0.99,-0.8,-1
-0.99,-0.79,-1
-0.99,-0.78,-1
-0.99,-0.77,-1
-0.99,-0.76,-1
-0.99,-0.75,-1
-0.99,-0.74,-1
-0.99,-0.73,-1
-0.99,-0.72,-1
-0.99,-0.71,-1
-0.99,-0.7,-1
-0.99,-0.69,-1
-0.99,-0.68,-1
-0.99,-0.67,-1
-0.99,-0.66,-1
-0.99,-0.65,-1
-0.99,-0.64,-1
-0.99,-0.63,-1
-0.99,-0.62,-1
-0.99,-0.61,-1
-0.99,-0.6,-1
-0.99,-0.59,-1
-0.99,-0.58,-1
-0.99,-0.57,-1
-0.99,-0.56,-1
-0.99,-0.55,-1
-0.99,-0.54,-1
-0.99,-0.53,-1
-0.99,-0.52,-1
-0.99,-0.51,-1
-0.99,-0.5,-1
-0.99,-0.49,-1
-0.99,-0.48,-1
-0.99,-0.47,-1
-0.99,-0.46,-1
-0.99,-0.45,-1
-0.99,-0.44,-1
-0.99,-0.43,-1
-0.99,-0.42,-1
-0.99,-0.41,-1
-0.99,-0.4,-1
-0.99,-0.39,-1
-0.99,-0.38,-1
-0.99,-0.37,-1
-0.99,-0.36,-1
-0.99,-0.35,-1
-0.99,-0.34,-1
-0.99,-0.33,-1
-0.99,-0.32,-1
-0.99,-0.31,-1
-0.99,-0.3,-1
-0.99,-0.29,-1
-0.99,-0.28,-1
-0.99,-0.27,-1
-0.99,-0.26,-1
-0.99,-0.25,-1
-0.99,-0.24,-1
-0.99,-0.23,-1
-0.99,-0.22,-1
-0.99,-0.21,-1
-0.99,-0.2,-1
-0.99,-0.19,-1
-0.99,-0.18,-1
-0.99,-0.17,-1
-0.99,-0.16,-1
-0.99,-0.15,-1
-0.99,-0.14,-1.02083
-0.99,-0.13,-0.981879
-0.99,-0.12,-0.978145
-0.99,-0.11,-0.990519
-0.99,-0.1,-0.964153
-0.99,-0.09,-0.951207
-0.99,-0.08,-0.956046
-0.99,-0.07,-0.930179
-0.99,-0.06,-0.906312
-0.99,-0.05,-0.899928
-0.99,-0.04,-0.855591
-0.99,-0.03,-0.793851
-0.99,-0.02,-0.728105
-0.99,-0.01,-0.491934
-0.99,0,7.13968e-15
-0.99,0.01,0.491934
-0.99,0.02,0.728105
-0.99,0.03,0.793851
-0.99,0.04,0.855591
-0.99,0.05,0.899928
-0.99,0.06,0.906312
-0.99,0.07,0.930179
-0.99,0.08,0.956046
-0.99,0.09,0.951207
-0.99,0.1,0.964153
-0.99,0.11,0.990519
-0.99,0.12,0.978145
-0.99,0.13,0.981879
-0.99,0.14,1.02083
-0.99,0.15,1
-0.99,0.16,1
-0.99,0.17,1
-0.99,0.18,1
-0.99,0.19,1
-0.99,0.2,1
-0.99,0.21,1
-0.99,0.22,1
-0.99,0.23,1
-0.99,0.24,1
-0.99,0.25,1
-0.99,0.26,1
-0.99,0.27,1
-0.99,0.28,1
-0.99,0.29,1
-0.99,0.3,1
-0.99,0.31,1
-0.99,0.32,1
-0.99,0.33,1
-0.99,0.34,1
-0.99,0.35,1
-0.99,0.36,1
-0.99,0.37,1
-0.99,0.38,1
-0.99,0.39,1
-0.99,0.4,1
-0.99,0.41,1
-0.99,0.42,1
-0.99,0.43,1
-0.99,0.44,1
-0.99,0.45,1
-0.99,0.46,1
-0.99,0.47,1
-0.99,0.48,1
-0.99,0.49,1
-0.99,0.5,1
-0.99,0.51,1
-0.99,0.52,1
-0.99,0.53,1
-0.99,0.54,1
-0.99,0.55,1
-0.99,0.56,1
-0.99,0.57,1
-0.99,0.58,1
-0.99,0.59,1
-0.99,0.6,1
-0.99,0.61,1
-0.99,0.62,1
-0.99,0.63,1
-0.99,0.64,1
-0.99,0.65,1
-0.99,0.66,1
-0.99,0.67,1
-0.99,0.68,1
-0.99,0.69,1
-0.99,0.7,1
-0.99,0.71,1
-0.99,0.72,1
-0.99,0.73,1
-0.99,0.74,1
-0.99,0.75,1
-0.99,0.76,1
-0.99,0.77,1
-0.99,0.78,1
-0.99,0.79,1
-0.99,0.8,1
-0.99,0.81,1
-0.99,0.82,1
-0.99,0.83,1
-0.99,0.84,1
-0.99,0.85,1
-0.99,0.86,1
-0.99,0.87,1
-0.99,0.88,1
-0.99,0.89,1
-0.99,0.9,1
-0.99,0.91,1
-0.99,0.92,1
-0.99,0.93,1
-0.99,0.94,1
-0.99,0.95,1
-0.99,0.96,1
-0.99,0.97,1
-0.99,0.98,1
-0.99,0.99,1
-0.99,1,1
-0.98,-1,-1
-0.98,-0.99,-1
-0.98,-0.98,-1
-0.98,-0.97,-1
-0.98,-0.96,-1
-0.98,-0.95,-1
-0.98,-0.94,-1
-0.98,-0.93,-1
-0.98,-0.92,-1
-0.98,-0.91,-1
-0.98,-0.9,-1
-0.98,-0.89,-1
-0.98,-0.88,-1
-0.98,-0.87,-1
-0.98,-0.86,-1
-0.98,-0.85,-1
-0.98,-0.84,-1
-0.98,-0.83,-1
-0.98,-0.82,-1
-0.98,-0.81,-1
-0.98,-0.8,-1
-0.98,-0.79,-1
-0.98,-0.78,-1
-0.98,-0.77,-1
-0.98,-0.76,-1
-0.98,-0.75,-1
-0.98,-0.74,-1
-0.98,-0.73,-1
-0.98,-0.72,-1
-0.98,-0.71,-1
-0.98,-0.7,-1
-0.98,-0.69,-1
-0.98,-0.68,-1
-0.98,-0.67,-1
-0.98,-0.66,-1
-0.98,-0.65,-1
-0.98,-0.64,-1
-0.98,-0.63,-1
-0.98,-0.62,-1
-0.98,-0.61,-1
-0.98,-0.6,-1
-0.98,-0.59,-1
-0.98,-0.58,-1
-0.98,-0.57,-1
-0.98,-0.56,-1
-0.98,-0.55,-1
-0.98,-0.54,-1
-0.98,-0.53,-1
-0.98,-0.52,-1
-0.98,-0.51,-1
-0.98,-0.5,-1
-0.98,-0.49,-1
-0.98,-0.48,-1
-0.98,-0.47,-1
-0.98,-0.46,-1
-0.98,-0.45,-1
-0.98,-0.44,-1
-0.98,-0.43,-1
-0.98,-0.42,-1
-0.98,-0.41,-1
-0.98,-0.4,-1
-0.98,-0.39,-1
-0.98,-0.38,-1
-0.98,-0.37,-1
-0.98,-0.36,-1
-0.98,-0.35,-1
-0.98,-0.34,-1
-0.98,-0.33,-1
-0.98,-0.32,-1
-0.98,-0.31,-1
-0.98,-0.3,-1
-0.98,-0.29,-1
-0.98,-0.28,-1
-0.98,-0.27,-1
-0.98,-0.26,-1
-0.98,-0.25,-1
-0.98,-0.24,-1
-0.98,-0.23,-1
-0.98,-0.22,-1
-0.98,-0.21,-1
-0.98,-0.2,-1
-0.98,-0.19,-0.984211
-0.98,-0.18,-0.985954
-0.98,-0.17,-0.986085
-0.98,-0.16,-0.969097
-0.98,-0.15,-0.962153
-0.98,-0.14,-0.957569
-0.98,-0.13,-0.943509
-0.98,-0.12,-0.932158
-0.98,-0.11,-0.922527
-0.98,-0.1,-0.906046
-0.98,-0.09,-0.888706
-0.98,-0.08,-0.870971
-0.98,-0.07,-0.845104
-0.98,-0.06,-0.813502
-0.98,-0.05,-0.775047
-0.98,-0.04,-0.717384
-0.98,-0.03,-0.634256
-0.98,-0.02,-0.508245
-0.98,-0.01,-0.297016
-0.98,0,4.09767e-15
-0.98,0.01,0.297016
-0.98,0.02,0.508245
-0.98,0.03,0.634256
-0.98,0.04,0.717384
-0.98,0.05,0.775047
-0.98,0.06,0.813502
-0.98,0.07,0.845104
-0.98,0.08,0.870971
-0.98,0.09,0.888706
-0.98,0.1,0.906046
-0.98,0.11,0.922527
-0.98,0.12,0.932158
-0.98,0.13,0.943509
-0.98,0.14,0.957569
-0.98,0.15,0.962153
-0.98,0.16,0.969097
-0.98,0.17,0.986085
-0.98,0.18,0.985954
-0.98,0.19,0.984211
-0.98,0.2,1
-0.98,0.21,1
-0.98,0.22,1
-0.98,0.23,1
-0.98,0.24,1
-0.98,0.25,1
-0.98,0.26,1
-0.98,0.27,1
-0.98,0.28,1
-0.98,0.29,1
-0.98,0.3,1
-0.98,0.31,1
-0.98,0.32,1
-0.98,0.33,1
-0.98,0.34,1
-0.98,0.35,1
-0.98,0.36,1
-0.98,0.37,1
-0.98,0.38,1
-0.98,0.39,1
-0.98,0.4,1
-0.98,0.41,1
-0.98,0.42,1
-0.98,0.43,1
-0.98,0.44,1
-0.98,0.45,1
-0.98,0.46,1
-0.98,0.47,1
-0.98,0.48,1
-0.98,0.49,1
-0.98,0.5,1
-0.98,0.51,1
-0.98,0.52,1
-0.98,0.53,1
-0.98,0.54,1
-0.98,0.55,1
-0.98,0.56,1
-0.98,0.57,1
-0.98,0.58,1
-0.98,0.59,1
-0.98,0.6,1
-0.98,0.61,1
-0.98,0.62,1
-0.98,0.63,1
-0.98,0.64,1
-0.98,0.65,1
-0.98,0.66,1
-0.98,0.67,1
-0.98,0.68,1
-0.98,0.69,1
-0.98,0.7,1
-0.98,0.71,1
-0.98,0.72,1
-0.98,0.73,1
-0.98,0.74,1
-0.98,0.75,1
-0.98,0.76,1
-0.98,0.77,1
-0.98,0.78,1
-0.98,0.79,1
-0.98,0.8,1
-0.98,0.81,1
-0.98,0.82,1
-0.98,0.83,1
-0.98,0.84,1
-0.98,0.85,1
-0.98,0.86,1
-0.98,0.87,1
-0.98,0.88,1
-0.98,0.89,1
-0.98,0.9,1
-0.98,0.91,1
-0.98,0.92,1
-0.98,0.93,1
-0.98,0.94,1
-0.98,0.95,1
-0.98,0.96,1
-0.98,0.97,1
-0.98,0.98,1
-0.98,0.99,1
-0.98,1,1
-0.97,-1,-1
-0.97,-0.99,-1
-0.97,-0.98,-1
-0.97,-0.97,-1
-0.97,-0.96,-1
-0.97,-0.95,-1
-0.97,-0.94,-1
-0.97,-0.93,-1
-0.97,-0.92,-1
-0.97,-0.91,-1
-0.97,-0.9,-1
-0.97,-0.89,-1
-0.97,-0.88,-1
-0.97,-0.87,-1
-0.97,-0.86,-1
-0.97,-0.85,-1
-0.97,-0.84,-1
-0.97,-0.83,-1
-0.97,-0.82,-1
-0.97,-0.81,-1
-0.97,-0.8,-1
-0.97,-0.79,-1
-0.97,-0.78,-1
-0.97,-0.77,-1
-0.97,-0.76,-1
-0.97,-0.75,-1
-0.97,-0.74,-1
-0.97,-0.73,-1
-0.97,-0.72,-1
-0.97,-0.71,-1
-0.97,-0.7,-1
-0.97,-0.69,-1
-0.97,-0.68,-1
-0.97,-0.67,-1
-0.97,-0.66,-1
-0.97,-0.65,-1
-0.97,-0.64,-1
-0.97,-0.63,-1
-0.97,-0.62,-1
-0.97,-0.61,-1
-0.97,-0.6,-1
-0.97,-0.59,-1
-0.97,-0.58,-1
-0.97,-0.57,-1
-0.97,-0.56,-1
-0.97,-0.55,-1
-0.97,-0.54,-1
-0.97,-0.53,-1
-0.97,-0.52,-1
-0.97,-0.51,-1
-0.97,-0.5,-1
-0.97,-0.49,-1
-0.97,-0.48,-1
-0.97,-0.47,-1
-0.97,-0.46,-1
-0.97,-0.45,-1
-0.97,-0.44,-1
-0.97,-0.43,-1
-0.97,-0.42,-1
-0.97,-0.41,-1
-0.97,-0.4,-1
-0.97,-0.39,-1
-0.97,-0.38,-1
-0.97,-0.37,-1
-0.97,-0.36,-1
-0.97,-0.35,-1
-0.97,-0.34,-1
-0.97,-0.33,-1
-0.97,-0.32,-1
-0.97,-0.31,-1
-0.97,-0.3,-1
-0.97,-0.29,-1
-0.97,-0.28,-1
-0.97,-0.27,-1
-0.97,-0.26,-1
-0.97,-0.25,-1
-0.97,-0.24,-1.00036
-0.97,-0.23,-0.997547
-0.97,-0.22,-0.980418
-0.97,-0.21,-0.976708
-0.97,-0.2,-0.971841
-0.97,-0.19,-0.960517
-0.97,-0.18,-0.952347
-0.97,-0.17,-0.944453
-0.97,-0.16,-0.933332
-0.97,-0.15,-0.9224
-0.97,-0.14,-0.91116
-0.97,-0.13,-0.897486
-0.97,-0.12,-0.88258
-0.97,-0.11,-0.866218
-0.97,-0.1,-0.84671
-0.97,-0.09,-0.824095
-0.97,-0.08,-0.797587
-0.97,-0.07,-0.764826
-0.97,-0.06,-0.724102
-0.97,-0.05,-0.672258
-0.97,-0.04,-0.603212
-0.97,-0.03,-0.509593
-0.97,-0.02,-0.380982
-0.97,-0.01,-0.207923
-0.97,0,2.80174e-15
-0.97,0.01,0.207923
-0.97,0.02,0.380982
-0.97,0.03,0.509593
-0.97,0.04,0.603212
-0.97,0.05,0.672258
-0.97,0.06,0.724102
-0.97,0.07,0.764826
-0.97,0.08,0.797587
-0.97,0.09,0.824095
-0.97,0.1,0.84671
-0.97,0.11,0.866218
-0.97,0.12,0.88258
-0.97,0.13,0.897486
-0.97,0.14,0.91116
-0.97,0.15,0.9224
-0.97,0.16,0.933332
-0.97,0.17,0.944453
-0.97,0.18,0.952347
-0.97,0.19,0.960517
-0.97,0.2,0.971841
-0.97,0.21,0.976708
-0.97,0.22,0.980418
-0.97,0.23,0.997547
-0.97,0.24,1.00036
-0.97,0.25,1
-0.97,0.26,1
-0.97,0.27,1
-0.97,0.28,1
-0.97,0.29,1
-0.97,0.3,1
-0.97,0.31,1
-0.97,0.32,1
-0.97,0.33,1
-0.97,0.34,1
-0.97,0.35,1
-0.97,0.36,1
-0.97,0.37,1
-0.97,0.38,1
-0.97,0.39,1
-0.97,0.4,1
-0.97,0.41,1
-0.97,0.42,1
-0.97,0.43,1
-0.97,0.44,1
-0.97,0.45,1
-0.97,0.46,1
-0.97,0.47,1
-0.97,0.48,1
-0.97,0.49,1
-0.97,0.5,1
-0.97,0.51,1
-0.97,0.52,1
-0.97,0.53,1
-0.97,0.54,1
-0.97,0.55,1
-0.97,0.56,1
-0.97,0.57,1
-0.97,0.58,1
-0.97,0.59,1
-0.97,0.6,1
-0.97,0.61,1
-0.97,0.62,1
-0.97,0.63,1
-0.97,0.64,1
-0.97,0.65,1
-0.97,0.66,1
-0.97,0.67,1
-0.97,0.68,1
-0.97,0.69,1
-0.97,0.7,1
-0.97,0.71,1
-0.97,0.72,1
-0.97,0.73,1
-0.97,0.74,1
-0.97,0.75,1
-0.97,0.76,1
-0.97,0.77,1
-0.97,0.78,1
-0.97,0.79,1
-0.97,0.8,1
-0.97,0.81,1
-0.97,0.82,1
-0.97,0.83,1
-0.97,0.84,1
-0.97,0.85,1
-0.97,0.86,1
-0.97,0.87,1
-0.97,0.88,1
-0.97,0.89,1
-0.97,0.9,1
-0.97,0.91,1
-0.97,0.92,1
-0.97,0.93,1
-0.97,0.94,1
-0.97,0.95,1
-0.97,0.96,1
-0.97,0.97,1
-0.97,0.98,1
-0.97,0.99,1
-0.97,1,1
-0.96,-1,-1
-0.96,-0.99,-1
-0.96,-0.98,-1
-0.96,-0.97,-1
-0.96,-0.96,-1
-0.96,-0.95,-1
-0.96,-0.94,-1
-0.96,-0.93,-1
-0.96,-0.92,-1
-0.96,-0.91,-1
-0.96,-0.9,-1
-0.96,-0.89,-1
-0.96,-0.88,-1
-0.96,-0.87,-1
-0.96,-0.86,-1
-0.96,-0.85,-1
-0.96,-0.84,-1
-0.96,-0.83,-1
-0.96,-0.82,-1
-0.96,-0.81,-1
-0.96,-0.8,-1
-0.96,-0.79,-1
-0.96,-0.78,-1
-0.96,-0.77,-1
-0.96,-0.76,-1
-0.96,-0.75,-1
-0.96,-0.74,-1
-0.96,-0.73,-1
-0.96,-0.72,-1
-0.96,-0.71,-1
-0.96,-0.7,-1
-0.96,-0.69,-1
-0.96,-0.68,-1
-0.96,-0.67,-1
-0.96,-0.66,-1
-0.96,-0.65,-1
-0.96,-0.64,-1
-0.96,-0.63,-1
-0.96,-0.62,-1
-0.96,-0.61,-1
-0.96,-0.6,-1
-0.96,-0.59,-1
-0.96,-0.58,-1
-0.96,-0.57,-1
-0.96,-0.56,-1
-0.96,-0.55,-1
-0.96,-0.54,-1
-0.96,-0.53,-1
-0.96,-0.52,-1
-0.96,-0.51,-1
-0.96,-0.5,-1
-0.96,-0.49,-1
-0.96,-0.48,-1
-0.96,-0.47,-1
-0.96,-0.46,-1
-0.96,-0.45,-1
-0.96,-0.44,-1
-0.96,-0.43,-1
-0.96,-0.42,-1
-0.96,-0.41,-1
-0.96,-0.4,-1
-0.96,-0.39,-1
-0.96,-0.38,-1
-0.96,-0.37,-1
-0.96,-0.36,-1
-0.96,-0.35,-1
-0.96,-0.34,-1
-0.96,-0.33,-1
-0.96,-0.32,-1
-0.96,-0.31,-1
-0.96,-0.3,-1
-0.96,-0.29,-1
-0.96,-0.28,-1
-0.96,-0.27,-0.994674
-0.96,-0.26,-0.990285
-0.96,-0.25,-0.97772
-0.96,-0.24,-0.972051
-0.96,-0.23,-0.965759
-0.96,-0.22,-0.956288
-0.96,-0.21,-0.947885
-0.96,-0.2,-0.939378
-0.96,-0.19,-0.929356
-0.96,-0.18,-0.918983
-0.96,-0.17,-0.908069
-0.96,-0.16,-0.895883
-0.96,-0.15,-0.88267
-0.96,-0.14,-0.86827
-0.96,-0.13,-0.852131
-0.96,-0.12,-0.834067
-0.96,-0.11,-0.813681
-0.96,-0.1,-0.790214
-0.96,-0.09,-0.762944
-0.96,-0.08,-0.73082
-0.96,-0.07,-0.692226
-0.96,-0.06,-0.645135
-0.96,-0.05,-0.5867
-0.96,-0.04,-0.512985
-0.96,-0.03,-0.419399
-0.96,-0.02,-0.301682
-0.96,-0.01,-0.159192
-0.96,0,2.11498e-15
-0.96,0.01,0.159192
-0.96,0.02,0.301682
-0.96,0.03,0.419399
-0.96,0.04,0.512985
-0.96,0.05,0.5867
-0.96,0.06,0.645135
-0.96,0.07,0.692226
-0.96,0.08,0.73082
-0.96,0.09,0.762944
-0.96,0.1,0.790214
-0.96,0.11,0.813681
-0.96,0.12,0.834067
-0.96,0.13,0.852131
-0.96,0.14,0.86827
-0.96,0.15,0.88267
-0.96,0.16,0.895883
-0.96,0.17,0.908069
-0.96,0.18,0.918983
-0.96,0.19,0.929356
-0.96,0.2,0.939378
-0.96,0.21,0.947885
-0.96,0.22,0.956288
-0.96,0.23,0.965759
-0.96,0.24,0.972051
-0.96,0.25,0.97772
-0.96,0.26,0.990285
-0.96,0.27,0.994674
-0.96,0.28,1
-0.96,0.29,1
-0.96,0.3,1
-0.96,0.31,1
-0.96,0.32,1
-0.96,0.33,1
-0.96,0.34,1
-0.96,0.35,1
-0.96,0.36,1
-0.96,0.37,1
-0.96,0.38,1
-0.96,0.39,1
-0.96,0.4,1
-0.96,0.41,1
-0.96,0.42,1
-0.96,0.43,1
-0.96,0.44,1
-0.96,0.45,1
-0.96,0.46,1
-0.96,0.47,1
-0.96,0.48,1
-0.96,0.49,1
-0.96,0.5,1
-0.96,0.51,1
-0.96,0.52,1
-0.96,0.53,1
-0.96,0.54,1
-0.96,0.55,1
-0.96,0.56,1
-0.96,0.57,1
-0.96,0.58,1
-0.96,0.59,1
-0.96,0.6,1
-0.96,0.61,1
-0.96,0.62,1
-0.96,0.63,1
-0.96,0.64,1
-0.96,0.65,1
-0.96,0.66,1
-0.96,0.67,1
-0.96,0.68,1
-0.96,0.69,1
-0.96,0.7,1
-0.96,0.71,1
-0.96,0.72,1
-0.96,0.73,1
-0.96,0.74,1
-0.96,0.75,1
-0.96,0.76,1
-0.96,0.77,1
-0.96,0.78,1
-0.96,0.79,1
-0.96,0.8,1
-0.96,0.81,1
-0.96,0.82,1
-0.96,0.83,1
-0.96,0.84,1
-0.96,0.85,1
-0.96,0.86,1
-0.96,0.87,1
-0.96,0.88,1
-0.96,0.89,1
-0.96,0.9,1
-0.96,0.91,1
-0.96,0.92,1
-0.96,0.93,1
-0.96,0.94,1
-0.96,0.95,1
-0.96,0.96,1
-0.96,0.97,1
-0.96,0.98,1
-0.96,0.99,1
-0.96,1,1
-0.95,-1,-1
-0.95,-0.99,-1
-0.95,-0.98,-1
-0.95,-0.97,-1
-0.95,-0.96,-1
-0.95,-0.95,-1
-0.95,-0.94,-1
-0.95,-0.93,-1
-0.95,-0.92,-1
-0.95,-0.91,-1
-0.95,-0.9,-1
-0.95,-0.89,-1
-0.95,-0.88,-1
-0.95,-0.87,-1
-0.95,-0.86,-1
-0.95,-0.85,-1
-0.95,-0.84,-1
-0.95,-0.83,-1
-0.95,-0.82,-1
-0.95,-0.81,-1
-0.95,-0.8,-1
-0.95,-0.79,-1
-0.95,-0.78,-1
-0.95,-0.77,-1
-0.95,-0.76,-1
-0.95,-0.75,-1
-0.95,-0.74,-1
-0.95,-0.73,-1
-0.95,-0.72,-1
-0.95,-0.71,-1
-0.95,-0.7,-1
-0.95,-0.69,-1
-0.95,-0.68,-1
-0.95,-0.67,-1
-0.95,-0.66,-1
-0.95,-0.65,-1
-0.95,-0.64,-1
-0.95,-0.63,-1
-0.95,-0.62,-1
-0.95,-0.61,-1
-0.95,-0.6,-1
-0.95,-0.59,-1
-0.95,-0.58,-1
-0.95,-0.57,-1
-0.95,-0.56,-1
-0.95,-0.55,-1
-0.95,-0.54,-1
-0.95,-0.53,-1
-0.95,-0.52,-1
-0.95,-0.51,-1
-0.95,-0.5,-1
-0.95,-0.49,-1
-0.95,-0.48,-1
-0.95,-0.47,-1
-0.95,-0.46,-1
-0.95,-0.45,-1
-0.95,-0.44,-1
-0.95,-0.43,-1
-0.95,-0.42,-1
-0.95,-0.41,-1
-0.95,-0.4,-1
-0.95,-0.39,-1
-0.95,-0.38,-1
-0.95,-0.37,-1
-0.95,-0.36,-1
-0.95,-0.35,-1
-0.95,-0.34,-1
-0.95,-0.33,-1
-0.95,-0.32,-1
-0.95,-0.31,-0.989892
-0.95,-0.3,-0.992604
-0.95,-0.29,-0.98781
-0.95,-0.28,-0.977073
-0.95,-0.27,-0.970695
-0.95,-0.26,-0.964011
-0.95,-0.25,-0.955353
-0.95,-0.24,-0.947061
-0.95,-0.23,-0.938603
-0.95,-0.22,-0.929236
-0.95,-0.21,-0.919441
-0.95,-0.2,-0.909144
-0.95,-0.19,-0.898018
-0.95,-0.18,-0.886091
-0.95,-0.17,-0.873266
-0.95,-0.16,-0.859298
-0.95,-0.15,-0.844034
-0.95,-0.14,-0.827257
-0.95,-0.13,-0.808629
-0.95,-0.12,-0.787792
-0.95,-0.11,-0.764277
-0.95,-0.1,-0.737452
-0.95,-0.09,-0.70653
-0.95,-0.08,-0.67049
-0.95,-0.07,-0.62798
-0.95,-0.06,-0.577296
-0.95,-0.05,-0.516322
-0.95,-0.04,-0.44261
-0.95,-0.03,-0.353834
-0.95,-0.02,-0.248769
-0.95,-0.01,-0.128929
-0.95,0,1.69222e-15
-0.95,0.01,0.128929
-0.95,0.02,0.248769
-0.95,0.03,0.353834
-0.95,0.04,0.44261
-0.95,0.05,0.516322
-0.95,0.06,0.577296
-0.95,0.07,0.62798
-0.95,0.08,0.67049
-0.95,0.09,0.70653
-0.95,0.1,0.737452
-0.95,0.11,0.764277
-0.95,0.12,0.787792
-0.95,0.13,0.808629
-0.95,0.14,0.827257
-0.95,0.15,0.844034
-0.95,0.16,0.859298
-0.95,0.17,0.873266
-0.95,0.18,0.886091
-0.95,0.19,0.898018
-0.95,0.2,0.909144
-0.95,0.21,0.919441
-0.95,0.22,0.929236
-0.95,0.23,0.938603
-0.95,0.24,0.947061
-0.95,0.25,0.955353
-0.95,0.26,0.964011
-0.95,0.27,0.970695
-0.95,0.28,0.977073
-0.95,0.29,0.98781
-0.95,0.3,0.992604
-0.95,0.31,0.989892
